hmdb_id,metabolite,smiles,inchikey,disease,disease_std,pmids,n_pmids
HMDB0000990,Acetaldehyde,CC=O,IKHGUXGNUITLKF-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0001032,Dehydroepiandrosterone sulfate,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@H](CC[C@]12C)OS(O)(=O)=O,CZWCKYRVOZZJNM-USOAJAOKSA-N,Rheumatoid arthritis,Rheumatoid Arthritis,6589104|16277678|15338487|10361015|15249323,5
HMDB0001035,Angiotensin II,CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CC(O)=O)C(C)C)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,CZGUSIXMZVURDU-JZXHSEFVSA-N,Multiple sclerosis,Multiple Sclerosis,15576852|12938853|7707089|15061359|17611627|17384003|10609336|16244396|16244395|11985629|10577274|20347721|20541774|20374079|18562510,15
HMDB0001049,gamma-Glutamylcysteine,N[C@@H](CCC(=O)N[C@@H](CS)C(O)=O)C(O)=O,RITKHVBHSGLULN-WHFBIAKZSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0001049,gamma-Glutamylcysteine,N[C@@H](CCC(=O)N[C@@H](CS)C(O)=O)C(O)=O,RITKHVBHSGLULN-WHFBIAKZSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0001051,Glyceraldehyde,OCC(O)C=O,MNQZXJOMYWMBOU-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0001051,Glyceraldehyde,OCC(O)C=O,MNQZXJOMYWMBOU-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0001140,Octanal,CCCCCCCC=O,NUJGJRNETVAIRJ-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0001140,Octanal,CCCCCCCC=O,NUJGJRNETVAIRJ-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0001183,Octanol,CCCCCCCCO,KBPLFHHGFOOTCA-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0001184,Methyl propenyl ketone,C\C=C\C(C)=O,LABTWGUMFABVFG-ONEGZZNKSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0001247,Aluminum,[Al],XAGFODPZIPBFFR-UHFFFAOYSA-N,Multiple sclerosis,Multiple Sclerosis,15576852|12938853|7707089|15061359|17611627|17384003|10609336|16244396|16244395|11985629|10577274|20347721|20541774|20374079|18562510,15
HMDB0001257,Spermidine,NCCCCNCCCN,ATHGHQPFGPMSJY-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0001257,Spermidine,NCCCCNCCCN,ATHGHQPFGPMSJY-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0001302,Molybdenum,[Mo++],MMVYPOCJESWGTC-UHFFFAOYSA-N,Multiple sclerosis,Multiple Sclerosis,15576852|12938853|7707089|15061359|17611627|17384003|10609336|16244396|16244395|11985629|10577274|20347721|20541774|20374079|18562510,15
HMDB0001333,Manganese,[Mn++],WAEMQWOKJMHJLA-UHFFFAOYSA-N,Multiple sclerosis,Multiple Sclerosis,15576852|12938853|7707089|15061359|17611627|17384003|10609336|16244396|16244395|11985629|10577274|20347721|20541774|20374079|18562510,15
HMDB0001406,Niacinamide,NC(=O)C1=CC=CN=C1,DFPAKSUCGFBDDF-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0001406,Niacinamide,NC(=O)C1=CC=CN=C1,DFPAKSUCGFBDDF-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0001414,Putrescine,NCCCCN,KIDHWZJUCRJVML-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0001414,Putrescine,NCCCCN,KIDHWZJUCRJVML-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0001419,24-Hydroxycholesterol,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CC[C@H](O)C(C)C,IOWMKBFJCNLRTC-XWXSNNQWSA-N,Multiple sclerosis,Multiple Sclerosis,17611627|15061359|15576852|12938853|7707089|17384003|10609336|16244395|11985629|10577274|20347721|20541774|20374079|18562510|16244396,15
HMDB0001419,24-Hydroxycholesterol,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CC[C@H](O)C(C)C,IOWMKBFJCNLRTC-XWXSNNQWSA-N,Inflammatory bowel disease,Inflammatory Bowel Disease,26848182|27609529,2
HMDB0001453,Thiocyanate,[S-]C#N,ZMZDMBWJUHKJPS-UHFFFAOYSA-M,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0001453,Thiocyanate,[S-]C#N,ZMZDMBWJUHKJPS-UHFFFAOYSA-M,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0001485,Octane,CCCCCCCC,TVMXDCGIABBOFY-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0001488,Nicotinic acid,OC(=O)C1=CN=CC=C1,PVNIIMVLHYAWGP-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0001488,Nicotinic acid,OC(=O)C1=CN=CC=C1,PVNIIMVLHYAWGP-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0001491,Pyridoxal 5'-phosphate,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O,NGVDGCNFYWLIFO-UHFFFAOYSA-N,Rheumatoid arthritis,Rheumatoid Arthritis,6589104|16277678|15338487|10361015|15249323,5
HMDB0001496,7alpha-Hydroxycholesterol,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCCC(C)C,OYXZMSRRJOYLLO-RVOWOUOISA-N,Multiple sclerosis,Multiple Sclerosis,17611627|15061359|15576852|12938853|7707089|17384003|10609336|16244395|11985629|10577274|20347721|20541774|20374079|18562510|16244396,15
HMDB0001548,D-Ribose 5-phosphate,O[C@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O,KTVPXOYAKDPRHY-AIHAYLRMSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0001548,D-Ribose 5-phosphate,O[C@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O,KTVPXOYAKDPRHY-AIHAYLRMSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0001659,Acetone,CC(C)=O,CSCPPACGZOOCGX-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0001659,Acetone,CC(C)=O,CSCPPACGZOOCGX-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0001844,Methylsuccinic acid,C[C@@H](CC(O)=O)C(O)=O,WXUAQHNMJWJLTG-VKHMYHEASA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0001857,"1,3-Dimethyluric acid",CN1C2=C(NC(=O)N2)C(=O)N(C)C1=O,OTSBKHHWSQYEHK-UHFFFAOYSA-N,Inflammatory bowel disease,Inflammatory Bowel Disease,26848182|27609529,2
HMDB0001858,p-Cresol,CC1=CC=C(O)C=C1,IWDCLRJOBJJRNH-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0001858,p-Cresol,CC1=CC=C(O)C=C1,IWDCLRJOBJJRNH-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0001873,Isobutyric acid,CC(C)C(O)=O,KQNPFQTWMSNSAP-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0001873,Isobutyric acid,CC(C)C(O)=O,KQNPFQTWMSNSAP-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0001875,Methanol,CO,OKKJLVBELUTLKV-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0001875,Methanol,CO,OKKJLVBELUTLKV-UHFFFAOYSA-N,Rheumatoid arthritis,Rheumatoid Arthritis,16277678|10361015|6589104|15338487|15249323,5
HMDB0001875,Methanol,CO,OKKJLVBELUTLKV-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0001906,2-Aminoisobutyric acid,CC(C)(N)C(O)=O,FUOOLUPWFVMBKG-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0001906,2-Aminoisobutyric acid,CC(C)(N)C(O)=O,FUOOLUPWFVMBKG-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0001960,Tin,[SnH4+4],PXQLTWWGPFDWNT-UHFFFAOYSA-N,Multiple sclerosis,Multiple Sclerosis,15576852|12938853|7707089|15061359|17611627|17384003|10609336|16244396|16244395|11985629|10577274|20347721|20541774|20374079|18562510,15
HMDB0001989,Tungsten,[W+4],YFGRPIXHCIXTLM-UHFFFAOYSA-N,Multiple sclerosis,Multiple Sclerosis,15576852|12938853|7707089|15061359|17611627|17384003|10609336|16244396|16244395|11985629|10577274|20347721|20541774|20374079|18562510,15
HMDB0001993,7a-Hydroxy-cholestene-3-one,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)CC4=CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCCC(C)C,IOIZWEJGGCZDOL-RQDYSCIWSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0002012,Ubiquinone-1,COC1=C(OC)C(=O)C(CC=C(C)C)=C(C)C1=O,SOECUQMRSRVZQQ-UHFFFAOYSA-N,Multiple sclerosis,Multiple Sclerosis,15576852|12938853|7707089|15061359|17611627|17384003|10609336|16244396|16244395|11985629|10577274|20347721|20541774|20374079|18562510,15
HMDB0002103,27-Hydroxycholesterol,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC[C@@H](C)CO,FYHRJWMENCALJY-YSQMORBQSA-N,Multiple sclerosis,Multiple Sclerosis,15576852|12938853|7707089|15061359|17611627|17384003|10609336|16244396|16244395|11985629|10577274|20347721|20541774|20374079|18562510,15
HMDB0002174,Cobalamin,[H][C@]12[C@H](CC(N)=O)[C@@]3(C)CCC(=O)NC[C@@H](C)OP([O-])(=O)O[C@H]4[C@@H](O)[C@H](O[C@@H]4CO)N4C=[N+](C5=CC(C)=C(C)C=C45)[Co--]456N1C3=C(C)C1=[N+]4C(=CC3=[N+]5C(=C(C)C4=[N+]6[C@]2(C)[C@@](C)(CC(N)=O)[C@@H]4CCC(N)=O)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]1CCC(N)=O,NSLAUEAQDBERRV-DSRCUDDDSA-L,Multiple sclerosis,Multiple Sclerosis,15576852|12938853|7707089|15061359|17611627|17384003|10609336|16244396|16244395|11985629|10577274|20347721|20541774|20374079|18562510,15
HMDB0002175,Silicon,[Si+4],RWMKKWXZFRMVPB-UHFFFAOYSA-N,Multiple sclerosis,Multiple Sclerosis,15576852|12938853|7707089|15061359|17611627|17384003|10609336|16244396|16244395|11985629|10577274|20347721|20541774|20374079|18562510,15
HMDB0002176,Ethylmethylacetic acid,CCC(C)C(O)=O,WLAMNBDJUVNPJU-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0002176,Ethylmethylacetic acid,CCC(C)C(O)=O,WLAMNBDJUVNPJU-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0002179,Peroxynitrite,OON=O,CMFNMSMUKZHDEY-UHFFFAOYSA-N,Multiple sclerosis,Multiple Sclerosis,15576852|12938853|7707089|15061359|17611627|17384003|10609336|16244396|16244395|11985629|10577274|20347721|20541774|20374079|18562510,15
HMDB0002196,Bismuth,[Bi+3],JDIBGQFKXXXXPN-UHFFFAOYSA-N,Multiple sclerosis,Multiple Sclerosis,17611627|15061359|15576852|12938853|7707089|17384003|10609336|16244395|11985629|10577274|20347721|20541774|20374079|18562510|16244396,15
HMDB0002199,Desaminotyrosine,OC(=O)CCC1=CC=C(O)C=C1,NMHMNPHRMNGLLB-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0002303,Dimethylsulfide,CSC,QMMFVYPAHWMCMS-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0002303,Dimethylsulfide,CSC,QMMFVYPAHWMCMS-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0002322,Cadaverine,NCCCCCN,VHRGRCVQAFMJIZ-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0002322,Cadaverine,NCCCCCN,VHRGRCVQAFMJIZ-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0002457,Nickel,[Ni++],VEQPNABPJHWNSG-UHFFFAOYSA-N,Multiple sclerosis,Multiple Sclerosis,15576852|12938853|7707089|15061359|17611627|17384003|10609336|16244396|16244395|11985629|10577274|20347721|20541774|20374079|18562510,15
HMDB0002503,Vanadium,[V+3],KOKKJWHERHSKEB-UHFFFAOYSA-N,Multiple sclerosis,Multiple Sclerosis,15576852|12938853|7707089|15061359|17611627|17384003|10609336|16244396|16244395|11985629|10577274|20347721|20541774|20374079|18562510,15
HMDB0002714,Methane,C,VNWKTOKETHGBQD-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0002714,Methane,C,VNWKTOKETHGBQD-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0002789,Zeaxanthin,C\C(\C=C\C=C(/C)\C=C\C1=C(C)C[C@@H](O)CC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C,JKQXZKUSFCKOGQ-QAYBQHTQSA-N,Diabetes mellitus type 1,Type 1 Diabetes,12067838|22279428|16452910,3
HMDB0002802,Cortisone,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,MFYSYFVPBJMHGN-ZPOLXVRWSA-N,Rheumatoid arthritis,Rheumatoid Arthritis,6589104|16277678|15338487|10361015|15249323,5
HMDB0002886,6-Keto-prostaglandin F1a,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1CC(=O)CCCCC(O)=O,KFGOFTHODYBSGM-ZUNNJUQCSA-N,Rheumatoid arthritis,Rheumatoid Arthritis,16277678|10361015|6589104|15338487|15249323,5
HMDB0002939,Methyl isobutyl ketone,CC(C)CC(C)=O,NTIZESTWPVYFNL-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0003000,Lycopene,CC(C)=CCC\C(C)=C\C=C\C(\C)=C\C=C\C(\C)=C\C=C\C=C(/C)\C=C\C=C(/C)\C=C\C=C(/C)CCC=C(C)C,OAIJSZIZWZSQBC-GYZMGTAESA-N,Diabetes mellitus type 1,Type 1 Diabetes,12067838|22279428|16452910,3
HMDB0003119,Benzyl alcohol,OCC1=CC=CC=C1,WVDDGKGOMKODPV-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0003227,Methanethiol,CS,LSDPWZHWYPCBBB-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0003227,Methanethiol,CS,LSDPWZHWYPCBBB-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0003233,Lutein,C\C(\C=C\C=C(/C)\C=C\[C@H]1C(C)=C[C@H](O)CC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C,KBPHJBAIARWVSC-RGZFRNHPSA-N,Diabetes mellitus type 1,Type 1 Diabetes,12067838|22279428|16452910,3
HMDB0003243,Acetoin,CC(O)C(C)=O,ROWKJAVDOGWPAT-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0003315,Cyclohexanone,O=C1CCCCC1,JHIVVAPYMSGYDF-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0003315,Cyclohexanone,O=C1CCCCC1,JHIVVAPYMSGYDF-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0003334,Symmetric dimethylarginine,CN\C(NCCC[C@H](N)C(O)=O)=N/C,HVPFXCBJHIIJGS-LURJTMIESA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0003334,Symmetric dimethylarginine,CN\C(NCCC[C@H](N)C(O)=O)=N/C,HVPFXCBJHIIJGS-LURJTMIESA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0003337,Oxidized glutathione,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O,YPZRWBKMTBYPTK-BJDJZHNGSA-N,Multiple sclerosis,Multiple Sclerosis,17611627|15061359|15576852|12938853|7707089|17384003|10609336|16244395|11985629|10577274|20347721|20541774|20374079|18562510|16244396,15
HMDB0003339,D-Glutamic acid,N[C@H](CCC(O)=O)C(O)=O,WHUUTDBJXJRKMK-GSVOUGTGSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0003339,D-Glutamic acid,N[C@H](CCC(O)=O)C(O)=O,WHUUTDBJXJRKMK-GSVOUGTGSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0003345,alpha-D-Glucose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,WQZGKKKJIJFFOK-DVKNGEFBSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0003345,alpha-D-Glucose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,WQZGKKKJIJFFOK-DVKNGEFBSA-N,Rheumatoid arthritis,Rheumatoid Arthritis,6589104|16277678|15338487|10361015|15249323,5
HMDB0003355,5-Aminopentanoic acid,NCCCCC(O)=O,JJMDCOVWQOJGCB-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0003366,Propanal,CCC=O,NBBJYMSMWIIQGU-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0003366,Propanal,CCC=O,NBBJYMSMWIIQGU-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0003375,(+)-Limonene,CC(=C)[C@@H]1CCC(C)=CC1,XMGQYMWWDOXHJM-JTQLQIEISA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0003407,Diacetyl,CC(=O)C(C)=O,QSJXEFYPDANLFS-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0003407,Diacetyl,CC(=O)C(C)=O,QSJXEFYPDANLFS-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0003424,1-Hexadecanol,CCCCCCCCCCCCCCCCO,BXWNKGSJHAJOGX-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0003543,Butanal,CCCC=O,ZTQSAGDEMFDKMZ-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0003543,Butanal,CCCC=O,ZTQSAGDEMFDKMZ-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0003625,Mercury,[Hg++],BQPIGGFYSBELGY-UHFFFAOYSA-N,Multiple sclerosis,Multiple Sclerosis,15576852|12938853|7707089|15061359|17611627|17384003|10609336|16244396|16244395|11985629|10577274|20347721|20541774|20374079|18562510,15
HMDB0003638,Cadmium,[Cd++],WLZRMCYVCSSEQC-UHFFFAOYSA-N,Multiple sclerosis,Multiple Sclerosis,15576852|12938853|7707089|15061359|17611627|17384003|10609336|16244396|16244395|11985629|10577274|20347721|20541774|20374079|18562510,15
HMDB0003642,Strontium,[Sr++],PWYYWQHXAPXYMF-UHFFFAOYSA-N,Multiple sclerosis,Multiple Sclerosis,15576852|12938853|7707089|15061359|17611627|17384003|10609336|16244396|16244395|11985629|10577274|20347721|20541774|20374079|18562510,15
